分类,测试类型,标准问题,测试问题,关键词,是否成功,ID匹配,关键词匹配,关键词命中率,最高相似度,匹配问题1,匹配问题2,答案摘要
退保流程,相似问题,这款产品的犹豫期有多久？,买了保险后可以反悔吗？,"犹豫期,冷静期,退保",成功,是,是,67%,0.771,这款产品的犹豫期有多久？,已经划扣，需要取消，如何操作退费?,您好，这款产品无犹豫期。 如您需要退费，可以在保单生效前(2026公众号年1月1日前)，（1）在“南
退保流程,相似问题,如何取消自动续费,怎么关掉自动续费？,"取消自动续费,退保,关闭续保",失败,否,否,0%,0.844,如何取消自动续保,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,取消自动续保：①【我的南京APP】或微信服务号【南京宁惠保】“个人中心”--“我的保单”页面找到需要
退保流程,相似问题,退保的费用是怎么计算的？,退保能拿回多少钱？,"退保,退款,费用计算",成功,是,否,33%,0.786,退保的费用是怎么计算的？,申请退保后保费多久到账？,您好，保单生效前退保是全额退还您的保费；保单生效后退保，对于未发生理赔的，将退还对应的未满期净保费。
退保流程,相似问题,如何取消自动续保,怎么不让保险自动续费？,"取消自动续保,关闭续保,停止续费",成功,是,否,33%,0.869,如何取消自动续保,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,取消自动续保：①【我的南京APP】或微信服务号【南京宁惠保】“个人中心”--“我的保单”页面找到需要
退保流程,相似问题,麻烦把家庭被保人陈玉琴也一并退保,怎么把家人的保单也一并退掉？,"退保,家庭成员,一起退",成功,是,否,33%,0.847,麻烦把家庭被保人陈玉琴也一并退保,如何办理退保手续？,24年：免赔额是年度累计的（基础版99）①责任一 医保范围内个人自付：免赔额 1.8万， 1.8万-
退保流程,相似问题,怎么取消续保功能,怎么关掉自动续保？,"取消续保,自动续保,关闭续保",失败,否,否,33%,0.892,如何取消自动续保,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,取消自动续保：①【我的南京APP】或微信服务号【南京宁惠保】“个人中心”--“我的保单”页面找到需要
门诊保障,相似问题,门特门诊医保可以报销的,门特门诊的费用怎么报销？,"门特门诊,医保报销,自动续保",成功,是,否,33%,0.835,门特门诊医保可以报销的,普通门诊费用是否可以报销？,取消自动续保：①【我的南京APP】或微信服务号【南京宁惠保】“个人中心”--“我的保单”页面找到需要
门诊保障,相似问题,那我刚才看你们的宣传说门诊看的也可以报，那是什么东西,你们说门诊也能报，具体怎么算？,"门诊,报销范围,宣传内容",成功,是,否,33%,0.817,那我刚才看你们的宣传说门诊看的也可以报，那是什么东西,门诊看病是否可以报销,24年：免赔额是年度内累计的（基础版99）①责任一 医保范围内个人自付：免赔额 1.8万， 1.8万
门诊保障,相似问题,请问门诊双通道的药品可以报销吗？,门诊用的特效药能报销吗？,"门诊双通道,药品报销,特药",成功,是,否,33%,0.843,请问门诊双通道的药品可以报销吗？,你好我想问下门诊双通道现在也可以报销吗,24年：免赔额是年度内累计的（基础版99） ①责任一 医保范围内个人自付：免赔额 1.8万， 1.8
门诊保障,相似问题,你好我想问下门诊双通道现在也可以报销吗,门诊的特药现在能报吗？,"门诊双通道,是否可报销,门诊费用",成功,是,否,0%,0.756,你好我想问下门诊双通道现在也可以报销吗,请问门诊双通道的药品可以报销吗？,基础保障版（99元版本）①责任一：免赔额1.5万至2万元之间赔付20%；2万元以上非既往症赔付90%
产品信息+产品信息,合成问题,免赔额具体金额是多少？ + 全家参保有什么额外好处吗？,免赔额具体金额是多少，还有全家参保有什么额外好处吗,"免赔额金额,免赔额数额,全家参保,家庭共享",失败,否,否,25%,0.781,请问免赔额是多少,如何实现家庭参保共享免赔额，理赔时如何认定为一个家庭？,升级保障版（150元版本）：①责任一：免赔额1.5至2万元之间赔付10%；2万元以上非既往症赔付90
产品信息+产品信息,合成问题,全家参保有什么额外好处吗？ + 为什么建议您保留自动续保?,全家参保有什么额外好处吗，还有为什么建议您保留自动续保,"全家参保,家庭共享,自动续保,续保",成功,是,是,75%,0.807,全家参保有什么额外好处吗？,为什么建议您保留自动续保?,同一投保人为3人及以上直系家庭成员同时购买的，其本人、配偶、父母及子女可分别共享责任一和责任二、三的
产品信息+产品信息,合成问题,为什么建议您保留自动续保? + 这款产品有哪些投保渠道？,为什么建议您保留自动续保，还有这款产品有哪些投保渠道,"自动续保,续保,投保渠道,购买途径",成功,是,是,50%,0.830,为什么建议您保留自动续保?,这个自动续保我都不知道怎么就自动续保了？能取消订单吗,保障不中断：无需手动记投保时间，划扣成功后直接续接次年保障，避免因忙碌、遗忘导致“保障空窗期”，应对
产品信息+产品信息,合成问题,这款产品有哪些投保渠道？ + 申请退保后保费多久到账？,这款产品有哪些投保渠道，还有申请退保后保费多久到账,"投保渠道,购买途径,退保,退款",成功,是,否,25%,0.775,申请退保后保费多久到账？,这款产品会停售吗？,您好，若您在投保期申请退保，退保申请成功后费用将在48小时内到账。保障生效后无法申请退保，若有特殊情
产品信息+产品信息,合成问题,申请退保后保费多久到账？ + 电子保单什么时候可以查下并下载？,申请退保后保费多久到账，还有电子保单什么时候可以查下并下载,"退保,退款,电子保单,下载",成功,是,是,75%,0.857,申请退保后保费多久到账？,电子保单什么时候可以查下并下载？,您好，若您在投保期申请退保，退保申请成功后费用将在48小时内到账。保障生效后无法申请退保，若有特殊情
产品信息+产品信息,合成问题,电子保单什么时候可以查下并下载？ + 这款产品的领款人是谁？,电子保单什么时候可以查下并下载，还有这款产品的领款人是谁,"电子保单,下载,领款人,被保险人",成功,是,是,50%,0.813,电子保单什么时候可以查下并下载？,投保后提供纸质保单还是电子保单？,您好，你可于缴费期结束后1个月后在【“南京宁惠保”公众号或“微保”小程序】-我的-保单-保单服务-保
产品信息+产品信息,合成问题,这款产品的领款人是谁？ + 省外医保人员是否可以参保南京宁惠保？,这款产品的领款人是谁，还有省外医保人员是否可以参保南京宁惠保,"领款人,被保险人,省外医保,参保条件",成功,是,否,25%,0.790,省外医保人员是否可以参保南京宁惠保？,哪些人群可以参保南京宁惠保？,省外医保人员可以在提供2026年1月1日前已在南京居住或工作证明的情况下参保。居住证明包括居住证、暂
产品信息+产品信息,合成问题,省外医保人员是否可以参保南京宁惠保？ + 南京基本医保参保人可以为直系亲属投保宁,省外医保人员是否可以参保南京宁惠保，还有南京基本医保参保人可以为直系亲属投保宁惠保吗,"省外医保,参保条件,为亲属投保,直系亲属参保",成功,是,否,25%,0.919,我是南京医保，可以给省内医保的家人/外地医保的家人参保吗,南京基本医保参保人可以为直系亲属投保宁惠保吗？,可以参保。如果是江苏省内医保的家人，可以直接为他们参保；如果家人是外地医保，有两种情况可以为他们直接
产品信息+产品信息,合成问题,南京基本医保参保人可以为直系亲属投保宁惠保吗？ + 续保时需要再次告知身体状况吗,南京基本医保参保人可以为直系亲属投保宁惠保吗，还有续保时需要再次告知身体状况吗,"为亲属投保,直系亲属参保,续保,告知健康状况",成功,是,否,0%,0.878,南京基本医保参保人可以为直系亲属投保宁惠保吗？,我是南京医保，可以给省内医保的家人/外地医保的家人参保吗,南京基本医保参保人（包括南京城镇职工医保和城乡居民医保参保人群）可以为其直系亲属投保宁惠保，直系亲属
产品信息+产品信息,合成问题,续保时需要再次告知身体状况吗 + 续保需要重新填写资料吗？,续保时需要再次告知身体状况吗，还有续保需要重新填写资料吗,"续保,告知健康状况,续保,资料",成功,是,是,75%,0.929,续保时需要再次告知身体状况吗,续保需要重新填写资料吗？,您好，续保时无需告知身体状况。 您好，续保时系统会保留上年投保信息，无需重新填写全部资料。但需确认：
产品信息+产品信息,合成问题,续保需要重新填写资料吗？ + 这款产品的赔付比例是多少？,续保需要重新填写资料吗，还有这款产品的赔付比例是多少,"续保,资料,赔付比例,报销比例",成功,是,是,50%,0.799,续保需要重新填写资料吗？,这款产品可以续保吗？续保规则是什么？,您好，续保时系统会保留上年投保信息，无需重新填写全部资料。但需确认：①个人信息是否变更（姓名、身份证
产品信息+产品信息,合成问题,这款产品的赔付比例是多少？ + 这款产品的等待期/观察期有多久？,这款产品的赔付比例是多少，还有这款产品的等待期/观察期有多久,"赔付比例,报销比例,等待期,观察期",成功,是,是,50%,0.757,这款产品的等待期/观察期有多久？,什么是等待期,您好，这款产品等待期分别为：
基础保障版（99元版本）：责任一、责任二、责任三 无等待期
升级保障版
产品信息+产品信息,合成问题,这款产品的等待期/观察期有多久？ + 去年参保了，今年继续参保有没有什么优待？,这款产品的等待期/观察期有多久，还有去年参保了，今年继续参保有没有什么优待,"等待期,观察期,连续参保,续保优惠",成功,是,否,25%,0.744,这款产品可以续保吗？续保规则是什么？,这款产品的等待期/观察期有多久？,您好，本产品无法保证每年是否可以续保，南京宁惠保是普惠型商业补充医疗保险，承保范围与医保政策衔接，因
产品信息+产品信息,合成问题,去年参保了，今年继续参保有没有什么优待？ + 购买宁惠保是否还需要购买国家基本医,去年参保了，今年继续参保有没有什么优待，还有购买宁惠保是否还需要购买国家基本医疗保险,"连续参保,续保优惠,宁惠保,医保",成功,是,是,75%,0.840,去年参保了，今年继续参保有没有什么优待？,这款产品有哪些优待政策吗？,连续两年及以上未中断投保“南京宁惠保”且未出险的，责任二、三赔付比例提升5%(基础版)/责任二、三、
